frame_index,frame_path,t,hand_found,cam_tx,cam_ty,cam_tz,roll,pitch,yaw,grip_raw_px,kp00_x,kp00_y,kp00_conf,kp01_x,kp01_y,kp01_conf,kp02_x,kp02_y,kp02_conf,kp03_x,kp03_y,kp03_conf,kp04_x,kp04_y,kp04_conf,kp05_x,kp05_y,kp05_conf,kp06_x,kp06_y,kp06_conf,kp07_x,kp07_y,kp07_conf,kp08_x,kp08_y,kp08_conf,kp09_x,kp09_y,kp09_conf,kp10_x,kp10_y,kp10_conf,kp11_x,kp11_y,kp11_conf,kp12_x,kp12_y,kp12_conf,kp13_x,kp13_y,kp13_conf,kp14_x,kp14_y,kp14_conf,kp15_x,kp15_y,kp15_conf,kp16_x,kp16_y,kp16_conf,kp17_x,kp17_y,kp17_conf,kp18_x,kp18_y,kp18_conf,kp19_x,kp19_y,kp19_conf,kp20_x,kp20_y,kp20_conf,grip_norm_0closed_1open,grasp_pitch_table_deg,grasp_roll_table_deg,grasp_tilt_table_deg,grasp_pitch_camera_deg,grasp_roll_camera_deg,grasp_tilt_camera_deg,kp02_valid,kp02_reason,kp03_valid,kp03_reason,kp04_valid,kp04_reason,kp05_valid,kp05_reason,kp06_valid,kp06_reason,kp07_valid,kp07_reason,kp08_valid,kp08_reason
101,/data2/hrd/Dyn-HaMR/test/images/rgb/000102.jpg,3.3666666666666667,1,0.043350137770175934,0.13741959631443024,0.7184634804725647,-3.027975027352494,0.3825463710709627,1.4531679662457428,146.0255762067068,561.8970444318948,488.53267307377246,1.0,524.8742060308982,441.2487445902061,1.0,481.52069915513925,409.845241316747,1.0,442.49199901865813,384.88255752025816,1.0,392.8035776695342,352.7352667913342,1.0,530.2195822707072,337.20713839233235,1.0,515.7260011921276,290.24338204255764,1.0,498.43256790198643,264.9717689984973,1.0,482.5847685547044,237.5710072758866,1.0,539.4762984654526,340.1804359864635,1.0,489.9365560508162,347.73532844181113,1.0,470.72733598117657,377.4762144795468,1.0,489.65758296159925,405.9013505829571,1.0,542.2695723825391,372.3825816573244,1.0,498.35870639115035,360.5109441348909,1.0,477.1637442748065,389.5044452563652,1.0,496.9110137396408,413.4461184339889,1.0,538.4140367125074,400.5726185825861,1.0,511.805728121652,381.4893476520856,1.0,490.74952845886406,395.38766112552275,1.0,506.40498120687516,411.44113611952343,1.0,0.8025066991580823,-6.706812786306947,-6.977199098305158,9.632515256244552,-9.555579375911764,-28.226428040195557,29.360651538156695,1,OK,1,OK,0,thumb_chain_height_break,1,OK,1,OK,1,OK,1,OK
102,/data2/hrd/Dyn-HaMR/test/images/rgb/000103.jpg,3.4,1,0.043762363493442535,0.1367519199848175,0.7245771288871765,-3.052725146789733,0.36547613523877254,1.445337235810251,146.63652137354714,560.3684681972276,485.2929981676947,1.0,524.4055408923491,438.8753902931452,1.0,480.98032247052697,407.87765615293995,1.0,441.89012531902335,382.96520699517896,1.0,391.79197705072454,350.6559773034563,1.0,528.7441306268529,335.0976033789548,1.0,514.9578091688605,288.088927912076,1.0,497.60150787236364,263.00236791129464,1.0,482.2533295869034,235.24794856255843,1.0,536.9688968079154,337.5486552807156,1.0,487.75111036699843,345.20616876569943,1.0,469.2799571364503,375.12248549878916,1.0,486.8327514763296,403.8089423788855,1.0,539.0522832600024,369.22572493375174,1.0,495.29953151206144,357.6653698968488,1.0,474.55837838123307,386.7906723486809,1.0,492.9062266817198,411.0909958452527,1.0,534.8319003176927,397.0106858045307,1.0,508.23388049375524,378.46727683845984,1.0,488.9497355379418,393.76932706009666,1.0,505.9062921425899,408.00970065625245,1.0,0.8063156662035058,-8.272848695370929,-6.337561103997345,10.368500292050093,-11.382699921118745,-28.88005286140959,30.42007241994648,1,OK,1,OK,0,thumb_chain_height_break,1,OK,1,OK,1,OK,1,OK
103,/data2/hrd/Dyn-HaMR/test/images/rgb/000104.jpg,3.433333333333333,1,0.0433262437582016,0.13419437408447266,0.727136492729187,-3.020745586872172,0.3689687747068258,1.437849707520559,146.62497595577216,557.6578455291408,479.9676601414879,1.0,520.498330939965,434.6897577415851,1.0,477.70038461487763,404.0494233106195,1.0,439.48605737685523,378.343526158232,1.0,388.44009433668305,347.3936062862928,1.0,524.3669588914636,332.2296358520048,1.0,512.7038332624422,285.3712128195451,1.0,495.45155389913026,261.24773306375334,1.0,481.4104991688879,234.01200548895577,1.0,533.6804130097128,334.3860260288332,1.0,485.13667738519143,342.3953984347718,1.0,466.5940329210729,371.8536838952447,1.0,479.26001687883763,403.34622638085665,1.0,537.08416865857,365.6498856313968,1.0,493.54824596446286,355.03539756395065,1.0,472.60742531171,384.0489425415387,1.0,486.025522341895,410.4644283470552,1.0,534.088060792031,393.12325341662654,1.0,507.47072190867885,374.68599186843977,1.0,486.1916136891541,388.16004763149976,1.0,499.0999223732615,405.14014195434476,1.0,0.8062436857407451,-6.765100578163281,-6.46273547168409,9.314881899643996,-9.662350531258035,-28.749363399967436,29.87376431530373,1,OK,1,OK,0,thumb_chain_height_break,1,OK,1,OK,1,OK,1,OK
104,/data2/hrd/Dyn-HaMR/test/images/rgb/000105.jpg,3.466666666666667,1,0.04418778419494629,0.13194356858730316,0.7370050549507141,-3.0315102207306452,0.3874154628932851,1.4435798114258365,146.8781272913427,556.0810296026095,473.04109630380236,1.0,519.9053056989512,427.2278090017414,1.0,477.7349736089229,396.8919669225761,1.0,439.5542518805602,372.0625705710381,1.0,387.62880058903045,342.3153186699294,1.0,524.2465106108566,327.140220773004,1.0,512.303625139838,281.6004777662398,1.0,496.44620867920963,257.6833148330158,1.0,483.39239600291296,230.94872551911917,1.0,533.201154316157,330.33664584129457,1.0,485.25752236300957,338.41317577429464,1.0,465.5662208879156,366.3687269779709,1.0,477.74677119586556,395.79529831351647,1.0,536.0999557526109,361.92340741976915,1.0,493.0323701957662,351.9112510811272,1.0,472.27864324264135,379.8748038240853,1.0,487.54015023158695,403.69317874517645,1.0,532.6962828742869,389.5184914998384,1.0,505.7662265587881,372.4287718414295,1.0,485.8539668157159,386.03720967763275,1.0,499.64411906823494,401.9168408872847,1.0,0.8078219699256909,-7.041229222930169,-6.019706237234598,9.224704662663134,-10.040866624144961,-29.187827450476068,30.370002810678372,1,OK,1,OK,0,thumb_chain_height_break,1,OK,1,OK,1,OK,1,OK
105,/data2/hrd/Dyn-HaMR/test/images/rgb/000106.jpg,3.5,1,0.04482826590538025,0.12956279516220093,0.7446361184120178,-3.0394881544424415,0.37864927496089,1.442545392785303,148.19888890546983,554.1304648629932,466.6627361293261,1.0,518.7907765787459,421.57957452136907,1.0,476.92095849736506,391.96398752970464,1.0,439.2516262492136,367.0762175873242,1.0,386.4010244639164,339.2734787961005,1.0,522.8890174819826,322.6767496170948,1.0,511.56731506835786,277.5781565656265,1.0,495.4093521355814,254.17694655626354,1.0,483.25548172987936,227.1034080083385,1.0,531.3445575413643,325.64601703110003,1.0,483.63569793344413,332.31765298821483,1.0,465.07096110930433,360.171413934889,1.0,475.46127562206436,390.4332048549598,1.0,533.868857096056,356.76656375052215,1.0,491.3245674628876,346.3422147989234,1.0,471.4058511600597,374.2202791750654,1.0,485.3763884129318,399.111502912788,1.0,530.3660241539667,383.90970925582707,1.0,503.0123397296932,368.2246478093778,1.0,484.5241826056511,383.2273565207045,1.0,498.13001254333966,400.6806117014494,1.0,0.8160563217728269,-7.426552537927829,-5.047570356316004,8.948050834188447,-10.574223030264482,-30.144900889438013,31.382960628890633,1,OK,1,OK,0,thumb_chain_height_break,1,OK,1,OK,1,OK,1,OK
106,/data2/hrd/Dyn-HaMR/test/images/rgb/000107.jpg,3.533333333333333,1,0.04385065287351608,0.12712439894676208,0.7475911974906921,-3.0230359423635087,0.37709910085386267,1.445823575628349,148.0934675527892,551.9636630324458,461.75814555386023,1.0,516.1655343042348,416.8431811315034,1.0,474.51932321879696,387.0101721414776,1.0,437.02458602686477,361.7392225062146,1.0,384.2413556780824,333.3197404996083,1.0,520.7706712431391,318.0710165445717,1.0,509.6739790422892,272.9624312093116,1.0,493.7209276369037,249.5950135910668,1.0,482.14862887612964,222.2079005061496,1.0,529.7996413940084,320.9710791607384,1.0,482.4901775865,327.0393885817594,1.0,463.93548894858975,354.87502824217245,1.0,477.3559309227007,383.5166277990029,1.0,532.7911151011492,352.0522074534426,1.0,490.33598067087655,341.60792387224893,1.0,469.73129250085196,369.1292437187288,1.0,484.16414508554385,394.24479981939777,1.0,529.5923757657129,379.1652906210693,1.0,502.0856975247016,363.5784126025428,1.0,482.23661871991436,377.17083825148376,1.0,495.4267522375091,396.27862661238277,1.0,0.8153990672759608,-6.621397855074486,-5.560517370837983,8.614967825877454,-9.602682943179893,-29.637576790055554,30.69205430115189,1,OK,1,OK,0,thumb_chain_height_break,1,OK,1,OK,1,OK,1,OK
107,/data2/hrd/Dyn-HaMR/test/images/rgb/000108.jpg,3.566666666666667,1,0.04254474490880966,0.12407352030277252,0.7473404407501221,-3.0338006759111997,0.37350442911901527,1.4494856649315297,146.53576088277515,549.3640219076988,456.7345582825389,1.0,514.2948176143764,411.68626906324545,1.0,473.09359677776575,381.57088198611865,1.0,436.0749160917803,355.92794843331467,1.0,383.7651789599719,327.7164530384113,1.0,519.1246653091864,313.25981127062215,1.0,507.8994093610815,268.11077353549206,1.0,491.47729905139767,244.63223770292703,1.0,479.6312746825821,216.89036897695405,1.0,527.688392395766,316.1900482196122,1.0,480.2714251073849,322.1486346489894,1.0,462.16015403020083,349.9670873610976,1.0,474.2240109556574,379.20397912150776,1.0,530.1703334700651,347.22878606164704,1.0,487.62580752364255,337.0418153416006,1.0,467.5001593827913,364.53711346693916,1.0,481.0989526600752,390.43097396280126,1.0,526.6539513564912,374.2770165700852,1.0,498.97893993592,359.05765252440324,1.0,478.8772147345096,372.213826886933,1.0,489.7033132168411,392.36779327786036,1.0,0.8056874700745207,1.1796364183942871,-7.762788533501833,7.849756506161384,-0.6579637532692528,-27.47909335369401,27.484807271899236,1,OK,1,OK,1,OK,1,OK,1,OK,1,OK,1,OK
108,/data2/hrd/Dyn-HaMR/test/images/rgb/000109.jpg,3.6,1,0.04005835950374603,0.12059443444013596,0.7395312190055847,-3.000036718507354,0.3962853762812357,1.4662916621956072,138.1415915974285,549.4635536623816,453.3847641858156,1.0,512.9821456505954,406.25092394147396,1.0,471.12279066068453,374.8220414994673,1.0,433.0645227325664,349.49960189145867,1.0,385.02408932086956,316.6544050232917,1.0,519.5968197596355,306.79222748443317,1.0,507.30055330914394,262.2279105738213,1.0,490.66419947207345,238.92686769405492,1.0,476.0397813307758,212.73499809162846,1.0,529.6495267596138,310.7806120649274,1.0,481.728565629144,319.69263783877705,1.0,462.8423313639712,347.96812556861596,1.0,482.57668578415445,371.7247203114666,1.0,533.0180478993109,343.09823598203303,1.0,489.60876931728325,332.8847242284609,1.0,469.33364502136664,360.6168091011262,1.0,491.49121959321684,380.22955179624086,1.0,529.6143294073227,371.321797881849,1.0,502.68502925253705,353.5029248346709,1.0,483.01406890393014,367.5303046078922,1.0,501.3536938793657,382.4986335961612,1.0,0.7533536176815983,-4.952725305974574,-5.880205276492061,7.665819615039766,-7.648960177738414,-29.362202527635446,30.04548689278508,1,OK,1,OK,0,thumb_chain_height_break,1,OK,1,OK,1,OK,1,OK
109,/data2/hrd/Dyn-HaMR/test/images/rgb/000110.jpg,3.6333333333333333,1,0.0378861129283905,0.11782126873731613,0.7387465238571167,-2.9803188022090024,0.396236388853094,1.4782208296348143,137.36226921386225,546.4100289409107,448.9735952317096,1.0,509.58614394682263,401.4459786295811,1.0,467.88054796946244,369.5490429230904,1.0,429.76813911446334,344.1297048736278,1.0,382.3334514894523,311.286218616274,1.0,517.5743563737069,301.7294286909246,1.0,504.9484099454148,256.9673701118645,1.0,488.2466923812126,233.62773945912704,1.0,472.8391709640847,207.9561274232401,1.0,528.3791171424364,305.77586297435437,1.0,480.1262749279384,315.1337810785549,1.0,460.9766970973192,343.33526589761277,1.0,482.74942322999414,365.58129598685264,1.0,532.105256316303,338.26437205367347,1.0,488.3284025619828,328.62418423389,1.0,467.8829340292541,356.5030194591527,1.0,492.6977043105694,373.932471577069,1.0,528.8481362955554,366.6400118720376,1.0,501.95512477600187,348.55214618408536,1.0,483.02555886685377,363.4734421362464,1.0,503.7594490867059,376.9186943463046,1.0,0.7484948947750621,-6.790021354031079,-5.185395885939395,8.514374458771803,-9.808252233329071,-30.063302770976318,31.135742375367656,1,OK,1,OK,0,thumb_chain_height_break,1,OK,1,OK,1,OK,1,OK
110,/data2/hrd/Dyn-HaMR/test/images/rgb/000111.jpg,3.6666666666666665,1,0.03665810823440552,0.11493519693613052,0.7452396154403687,-2.9988366391050607,0.3983558262095234,1.4704080776008048,138.33676656089378,542.3294231697425,442.3537196190725,1.0,506.0941525411751,395.19314548960637,1.0,464.5203669599491,364.251968757803,1.0,426.84827549380555,339.0925568108435,1.0,378.02594543142675,306.8020494963545,1.0,513.3151715060128,296.63646392462516,1.0,502.3048965855675,252.1340529612959,1.0,485.9591962130914,229.16630134096948,1.0,470.82919483453753,204.21248919538024,1.0,523.456154350848,300.8631636740541,1.0,475.70893884780605,310.50645532550493,1.0,457.3407265714879,338.5327854632863,1.0,478.4668985748402,361.04179913914896,1.0,526.7756053026696,333.29230524932774,1.0,483.2510079297346,324.1411402704145,1.0,463.5792736501042,351.92899056166397,1.0,487.35338386559624,370.22514151823515,1.0,523.347522763921,361.5557526901266,1.0,496.24963565453163,344.18606079172423,1.0,477.7953922471277,359.0280132578555,1.0,498.36197350672984,373.16284518046024,1.0,0.7545704453844441,-5.585971476695195,-6.03103822405684,8.192683634893362,-8.350885656416878,-29.21201515755582,30.032354227048632,1,OK,1,OK,0,thumb_chain_height_break,1,OK,1,OK,1,OK,1,OK
111,/data2/hrd/Dyn-HaMR/test/images/rgb/000112.jpg,3.7,1,0.03545601665973663,0.11212557554244995,0.7552159428596497,-2.9547386540113476,0.4135960022101632,1.48106577100611,139.4679934144415,537.4330011557395,435.0685277587957,1.0,500.40739067827843,388.4996763194504,1.0,459.6603547590682,358.53021178144746,1.0,423.12548335358827,333.41081623428664,1.0,374.88189053345803,302.34067829727246,1.0,509.07012751072034,292.0831035260065,1.0,499.6134690585568,248.07080984616186,1.0,483.9682408710808,225.4791004126261,1.0,470.1446947711531,200.47645829917263,1.0,520.6729447881687,296.5918082713445,1.0,473.79453547471167,303.88347268933586,1.0,454.05451449929205,330.9784400608878,1.0,469.1099922992933,357.84705524207675,1.0,525.1800130051706,328.8806593480258,1.0,482.8674680264903,318.3177028765097,1.0,460.89719617926613,344.72993689286767,1.0,478.11486867443153,367.77602182523214,1.0,522.6833063513284,356.96074003183213,1.0,495.47255081674547,340.29890346860947,1.0,474.01620561587544,352.2650581408452,1.0,489.0679831215396,371.57402576762007,1.0,0.7616231336450706,-6.640952830005629,-5.740461859112927,8.744798905337126,-9.561657382357172,-29.511445679309926,30.564806474537114,1,OK,1,OK,0,thumb_chain_height_break,1,OK,1,OK,1,OK,1,OK
112,/data2/hrd/Dyn-HaMR/test/images/rgb/000113.jpg,3.7333333333333334,1,0.03529184311628342,0.11055618524551392,0.7644032835960388,-2.9671525973355557,0.39754018574081634,1.4731971676091153,137.9536301990336,535.0308040447162,430.2281861202882,1.0,498.3766992297474,384.51030618999357,1.0,458.12459415739,354.35184344561367,1.0,422.1275776955026,328.9528483411466,1.0,374.04355103682065,298.2144240177429,1.0,506.28408711011707,288.1805172937047,1.0,496.86503727062427,243.86397281897735,1.0,480.9094190249093,221.17427897907328,1.0,466.7810211166622,196.0823246156342,1.0,517.3611119843972,292.0994628929134,1.0,470.4175813337348,300.7276021932662,1.0,451.0954203366093,327.9595807840426,1.0,464.91630919143387,355.87660718428106,1.0,521.6251632386338,323.8874707098048,1.0,478.9598487841117,314.7872892411785,1.0,457.6872397346365,341.5634054730508,1.0,475.53030773359853,364.5997294509534,1.0,519.0263080234135,351.61303411319204,1.0,492.08803149604773,334.80055773048025,1.0,469.75669980106056,345.2165755627193,1.0,483.0277210150414,365.41825177661667,1.0,0.7521817632973489,-6.754816836047836,-5.09370411737292,8.4319368442378,-9.75149766265849,-30.13931115987275,31.19482417872387,1,OK,1,OK,0,thumb_chain_height_break,1,OK,1,OK,1,OK,1,OK
113,/data2/hrd/Dyn-HaMR/test/images/rgb/000114.jpg,3.7666666666666666,1,0.03569883108139038,0.10835865139961243,0.7715752720832825,-2.959578405866082,0.38805426103858154,1.4668996596029582,136.5860924178356,533.6796425653256,424.93588687615556,1.0,496.8913649366932,380.068870641574,1.0,457.0177246630908,349.4678204633519,1.0,421.2535696076129,323.39933786239317,1.0,372.4087023883858,291.66569767010446,1.0,504.0920393710044,284.1337677718784,1.0,494.5945135140387,239.8713643040992,1.0,478.7178852271868,217.18718852425627,1.0,465.3108528315505,191.54101996770623,1.0,515.3787532462738,287.62272038772744,1.0,469.04536697217964,297.2940237589062,1.0,451.306959732251,324.97247112885884,1.0,465.19222141153546,351.55623717780963,1.0,520.0640383217415,318.9595841437282,1.0,477.3278411394797,311.38475704210066,1.0,458.6440598498275,339.21722882025597,1.0,477.44711037696425,360.85463002738834,1.0,517.845251661156,346.41289260259555,1.0,490.78889345041034,330.29276611456316,1.0,472.23265794135796,344.95767571972374,1.0,490.3647305794898,361.9883658710596,1.0,0.7436557831854282,-5.995141422498636,-5.5328381080415,8.130896297136127,-8.839441758281035,-29.668243625822083,30.56190510282846,1,OK,1,OK,0,thumb_chain_height_break,1,OK,1,OK,1,OK,1,OK
114,/data2/hrd/Dyn-HaMR/test/images/rgb/000115.jpg,3.8,1,0.03466904163360596,0.10547918826341629,0.7685887217521667,-2.982181567327029,0.3908527728513905,1.4628580502623294,133.16204850291334,532.6553251364123,420.9783745381931,1.0,496.3893926552484,375.6912461320341,1.0,456.33407271142454,344.5250782638006,1.0,420.31714538946346,318.0226436825829,1.0,370.6504550635885,285.9552726123855,1.0,503.09148284216855,279.7688806419713,1.0,492.9668144733234,235.63966853391744,1.0,476.19733924467704,213.21674709148039,1.0,461.06687586927944,188.19535234758342,1.0,513.6631870271683,283.59356697753793,1.0,467.0639432412151,294.13987532749934,1.0,450.4817730958949,322.09602636934966,1.0,465.7308455003264,347.38584661689066,1.0,517.7274838467022,315.2180170703485,1.0,474.76956098404077,307.83469904195897,1.0,457.17641900325106,335.659920681517,1.0,477.28097216788007,356.2311022480283,1.0,515.0683682343231,342.8532697743326,1.0,488.93965488191907,325.134546615592,1.0,470.10882045906004,338.69587347349716,1.0,487.6734595726669,356.04565245141083,1.0,0.7223084166100083,-7.451399395508344,-6.026081729082665,9.54091281500767,-10.426001566934769,-29.14073514113928,30.41735418738891,1,OK,1,OK,0,thumb_chain_height_break,1,OK,1,OK,1,OK,1,OK
115,/data2/hrd/Dyn-HaMR/test/images/rgb/000116.jpg,3.8333333333333335,1,0.034824296832084656,0.1028900071978569,0.7821435928344727,-2.959022799804625,0.3990725968843133,1.4692806574313968,133.06356322014753,529.39448957885,413.7690970411592,1.0,493.06291261935195,369.0661381678765,1.0,453.6677195750297,338.8626687377479,1.0,418.30785728074807,313.26695381836794,1.0,370.03332880538073,283.26286418543896,1.0,500.54433957390694,275.19707589048784,1.0,491.15669826561253,231.8889284931635,1.0,474.85439993691915,210.06143716937973,1.0,460.4161435683206,185.60602288709316,1.0,511.8684139831682,279.2539005998536,1.0,466.15459579841377,289.90953038129555,1.0,448.3744758530347,316.9107134501987,1.0,460.6224032497067,343.2711021779617,1.0,516.5609182735832,310.564343007776,1.0,474.47075137820906,303.11004029302984,1.0,455.1922360925764,329.5251201664972,1.0,473.1819509506834,350.5182850872922,1.0,514.3837058468423,337.91813565394233,1.0,490.19491062285186,318.71483205116857,1.0,467.69896923487715,328.0782657850029,1.0,479.8858490515357,346.41450120707367,1.0,0.721694405374836,-9.131202966285725,-5.542790236615154,10.63382270390543,-12.380206651000739,-29.626164045342694,31.365446491785878,1,OK,1,OK,0,thumb_chain_height_break,1,OK,1,OK,1,OK,1,OK
116,/data2/hrd/Dyn-HaMR/test/images/rgb/000117.jpg,3.8666666666666667,1,0.034137122333049774,0.10055410861968994,0.786180317401886,-2.952169016368082,0.4066051458961321,1.474231563020167,130.1225446737659,527.3001119311386,409.19337731705554,1.0,491.0883352847807,364.3937059566985,1.0,452.2370152353703,334.1462713436722,1.0,417.46044314543053,308.28537455018767,1.0,370.2932757990857,277.78584259784174,1.0,499.07761296644156,271.43642182355507,1.0,490.0726293917202,228.4008473096498,1.0,473.8446633157243,206.85196642995047,1.0,459.16115629206206,182.73650567715475,1.0,510.6849628105592,275.86265025053154,1.0,465.2321704172493,284.6868114997178,1.0,447.12421142841896,311.2297794928736,1.0,459.1468491228682,337.0154099335632,1.0,515.498096355225,307.2616191167334,1.0,474.36977419893174,297.7695461884071,1.0,452.7598199870854,322.8966376760309,1.0,468.225808949085,344.41591492994485,1.0,513.385406392892,334.6400658214637,1.0,490.29524221678065,314.74956810299227,1.0,465.8375315883133,321.27844803757034,1.0,475.00340946851475,340.3640010911901,1.0,0.703358483705986,-9.28908204774583,-5.135587747273147,10.571286687830064,-12.632730588796894,-30.03436879155768,31.801926605449843,1,OK,1,OK,0,thumb_chain_height_break,1,OK,1,OK,1,OK,1,OK
117,/data2/hrd/Dyn-HaMR/test/images/rgb/000118.jpg,3.9,1,0.033270567655563354,0.09760028123855591,0.7863401174545288,-2.919593678488078,0.4266903827423086,1.4991337458312501,124.76787414804528,525.7405501127287,404.45641018027527,1.0,489.59168818222315,358.8603412348257,1.0,451.3199285958617,327.97346698931506,1.0,417.0472633256504,301.3886681737505,1.0,371.35414730423145,269.39490186899184,1.0,499.94739669241153,267.17989615973056,1.0,489.5535517312301,224.70542551179824,1.0,473.24093056328843,203.26993593514635,1.0,457.767705166395,179.3964605656838,1.0,512.6390017720169,272.4118328216082,1.0,468.2275844588259,277.6184797571095,1.0,449.4366931153163,303.39725445895783,1.0,462.1993951065797,326.347797915143,1.0,517.8258838406782,304.1946499908217,1.0,479.6188658221913,289.62166276405605,1.0,454.26227175059194,312.25061580029046,1.0,465.0109095655487,334.15888075039857,1.0,515.8208425411103,331.79205988777085,1.0,496.21368871884897,309.59188521013084,1.0,469.2537645159681,308.6663094195344,1.0,469.68776178787107,328.1975024570729,1.0,0.6699745326109108,-11.240546603729829,-4.281222453301125,11.98990790097746,-14.999864179349801,-30.883950749284082,33.240179182554506,1,OK,1,OK,0,thumb_chain_height_break,1,OK,1,OK,1,OK,1,OK
118,/data2/hrd/Dyn-HaMR/test/images/rgb/000119.jpg,3.933333333333333,1,0.033091142773628235,0.09506355971097946,0.7886934876441956,-2.928673183250329,0.4427198357589365,1.5058589323072828,124.22594793407634,524.6175982803452,399.93928229513403,1.0,489.23517548292193,353.8779615768253,1.0,451.2183704365618,323.15784640357333,1.0,416.98230947925003,296.8793241551744,1.0,371.0433597767151,265.02707117113914,1.0,500.0849010430388,263.6018967502132,1.0,489.6025451698224,222.00542911212506,1.0,473.47984112284354,200.89587174198095,1.0,458.76026078285895,177.06212691492874,1.0,512.4089771157614,269.52124477491043,1.0,468.4709395534349,274.1934626351408,1.0,450.07740899511737,299.39635507754326,1.0,463.5530339886776,320.5422657456902,1.0,517.1065650048231,301.51778808425115,1.0,479.70513450916815,285.8654668908305,1.0,454.1032230440644,307.6204448355794,1.0,464.163578999267,329.00430220727003,1.0,514.7483368138801,329.1833708285453,1.0,495.76253557330165,306.73657209261864,1.0,469.0116653603571,306.6266332903075,1.0,470.11408933406784,324.6568781857977,1.0,0.6665958675488165,-10.124724322877306,-3.8581439827542443,10.806764015882559,-13.771928522183035,-31.30530889654065,33.2517406919811,1,OK,1,OK,0,thumb_chain_height_break,1,OK,1,OK,1,OK,1,OK
119,/data2/hrd/Dyn-HaMR/test/images/rgb/000120.jpg,3.966666666666667,1,0.03254038840532303,0.09275199472904205,0.7907794117927551,-2.929360294974177,0.447217385446875,1.5007987753674132,124.20972657048166,523.5243983497812,395.89555499621565,1.0,487.86649168662234,349.94217302725883,1.0,449.9007187072184,319.3371020125469,1.0,415.6808064754641,293.3300467332577,1.0,370.3317359729317,262.1490286965095,1.0,498.3660365619394,259.86810526615045,1.0,488.66670088926,218.3452892165078,1.0,472.80739718033976,197.49432053472992,1.0,458.16726400040216,174.32547723763673,1.0,510.74576431314017,265.881689297295,1.0,466.3156255273563,272.25190795035724,1.0,448.135989337532,297.49927160211877,1.0,462.19521994853585,318.9039355356449,1.0,515.6214491139308,297.94719941399853,1.0,476.64728398659986,285.0519480164737,1.0,453.4414664388919,308.1902073487281,1.0,468.3295499904683,327.5093900413526,1.0,513.40650005714,325.68377831680846,1.0,492.92550893155385,304.1091602956768,1.0,467.40896588701287,307.72035329439586,1.0,475.4851729541657,325.97481420588247,1.0,0.6664947346768052,-11.533224265675242,-3.4610453733461086,12.015014487215236,-15.461286308422297,-31.70818136954449,34.09410971622675,1,OK,1,OK,0,thumb_chain_height_break,1,OK,1,OK,1,OK,1,OK
120,/data2/hrd/Dyn-HaMR/test/images/rgb/000121.jpg,4.0,1,0.03287293016910553,0.09144693613052368,0.8018838763237,-2.9553991160960633,0.41586901273619153,1.4926840547040892,124.83946174090167,521.3571735544356,391.6723077859988,1.0,486.58353931971624,346.8929282697136,1.0,448.6665139023953,316.9586000929821,1.0,414.3962474989976,291.87874088464196,1.0,369.41727109228304,260.3828775403922,1.0,496.25644561223044,256.314366639961,1.0,487.1899327655192,214.76428645037413,1.0,471.660292749227,193.7909198021589,1.0,456.86833679163715,171.291899794016,1.0,507.59502249400157,261.21402226026566,1.0,463.20811402392314,269.9094042254669,1.0,445.9229452533127,296.0049290149202,1.0,459.6402591916392,319.8232913123675,1.0,511.694391462921,292.30972075901445,1.0,471.5567151048802,282.7567404819954,1.0,450.70907893921503,307.19409587251835,1.0,467.33205057742487,327.2752806739845,1.0,509.0193055270638,319.2602668298241,1.0,485.8610426318205,300.1996235168467,1.0,462.69420549642984,307.64807881801767,1.0,473.3556697630688,325.89369294061726,1.0,0.6704208489038465,-12.015149506830788,-3.546170875547498,12.498743779109246,-16.00524499172243,-31.595535044310594,34.16444315159011,1,OK,1,OK,0,thumb_chain_height_break,1,OK,1,OK,1,OK,1,OK
121,/data2/hrd/Dyn-HaMR/test/images/rgb/000122.jpg,4.033333333333333,1,0.032590143382549286,0.0889614149928093,0.7932664155960083,-2.941891558491346,0.4354422844268735,1.500376501538142,122.87260720940627,523.0735527906302,389.42298776645475,1.0,487.89860659061077,343.5577367798681,1.0,450.0405925930402,312.5094050812592,1.0,415.56404494064554,286.6678239662332,1.0,369.5396395671208,255.50509183946178,1.0,498.2057530713493,253.05838717653205,1.0,487.9429963698814,211.45160817515836,1.0,471.95156869412386,190.4254533697937,1.0,456.0450087101072,168.24399677486446,1.0,510.1293664935395,258.7495114458122,1.0,465.54193643694816,265.8245878424286,1.0,447.9094469804345,291.4206768321899,1.0,461.1539627583125,313.4345055726465,1.0,514.5653329724848,290.53420898735993,1.0,475.3583673925886,277.8250610462109,1.0,452.0618138869104,301.10896937783355,1.0,465.99930685185717,321.12844532859646,1.0,511.99904495407253,318.0561801731381,1.0,491.2109518003843,296.6603857282843,1.0,466.4390183977889,302.1052244860437,1.0,474.7632041084228,319.5542119006295,1.0,0.6581583996690762,-12.044627111724218,-3.924988582320723,12.632971459268944,-15.980013847822471,-31.211987677719176,33.82888495522103,1,OK,1,OK,0,thumb_chain_height_break,1,OK,1,OK,1,OK,1,OK
